2, 28-02-2021 18:12:19, GPU temperature     ,GPU usage           ,FB usage            ,VID usage           ,BUS usage           ,Memory usage        ,Core clock          ,Memory clock        ,Power               ,Fan speed           ,Fan speed 2         ,Fan tachometer      ,Fan tachometer 2    ,Temp limit          ,Power limit         ,Voltage limit       ,No load limit       ,CPU1 temperature    ,CPU2 temperature    ,CPU3 temperature    ,CPU4 temperature    ,CPU5 temperature    ,CPU6 temperature    ,CPU7 temperature    ,CPU8 temperature    ,CPU9 temperature    ,CPU10 temperature   ,CPU11 temperature   ,CPU12 temperature   ,CPU13 temperature   ,CPU14 temperature   ,CPU15 temperature   ,CPU16 temperature   ,CPU17 temperature   ,CPU18 temperature   ,CPU19 temperature   ,CPU20 temperature   ,CPU temperature     ,CPU1 usage          ,CPU2 usage          ,CPU3 usage          ,CPU4 usage          ,CPU5 usage          ,CPU6 usage          ,CPU7 usage          ,CPU8 usage          ,CPU9 usage          ,CPU10 usage         ,CPU11 usage         ,CPU12 usage         ,CPU13 usage         ,CPU14 usage         ,CPU15 usage         ,CPU16 usage         ,CPU17 usage         ,CPU18 usage         ,CPU19 usage         ,CPU20 usage         ,CPU usage           ,RAM usage           ,Framerate           ,Frametime           ,Framerate Min       ,Framerate Avg       ,Framerate Max       ,Framerate 1% Low    ,Framerate 0.1% Low  
80, 28-02-2021 18:13:01,64,99,31,0,7,7435.875,1935,7000.983,90,73,73,1848,1851,0,0,1,0,55,55,48,48,50,50,51,51,51,51,62,62,51,51,52,52,49,51,54,54,63,47.66,43.042,32.266,35.345,35.345,32.266,29.187,33.805,38.424,30.727,12.254,75.369,56.897,18.411,56.897,13.793,50.739,15.333,44.581,15.333,35.884,14588,147,10.394,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:02,65,98,32,0,6,7435.875,1935,7000.983,98,73,73,1849,1854,0,0,1,0,54,54,58,58,54,54,58,58,55,55,57,60,55,55,54,54,55,55,53,53,59,53.125,28.125,43.75,31.25,31.25,25,23.438,34.375,40.625,42.188,14.063,82.813,53.125,25,51.563,32.813,34.375,25,54.688,34.375,38.047,14602,148.6,10.495,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:03,64,99,32,0,6,7435.875,1935,7000.983,95,73,73,1847,1854,0,0,1,0,55,55,48,48,51,51,51,51,60,60,59,59,51,51,52,52,48,48,54,54,60,45.313,34.375,40.625,32.813,23.438,31.25,34.375,25,26.563,42.188,14.063,76.563,60.938,26.563,37.5,14.063,51.563,18.75,46.875,21.875,35.234,14609,159.8,7.833,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:04,65,99,29,0,6,7435.875,1935,7000.983,94,73,73,1850,1852,0,1,1,0,54,54,51,51,53,53,52,52,55,55,59,59,59,59,55,55,52,52,57,57,60,39.063,29.688,28.125,40.625,23.438,28.125,40.625,28.125,26.563,28.125,15.625,73.438,54.688,20.313,48.438,14.063,37.5,23.438,26.563,29.688,32.813,14612,164.4,11.519,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:05,64,99,35,0,7,7435.875,1935,7000.983,94,73,73,1853,1852,0,1,1,0,54,54,53,53,53,53,52,52,54,54,62,62,52,52,53,53,50,50,54,54,61,57.813,39.063,40.625,34.375,21.875,31.25,23.438,28.125,28.125,31.25,10.938,92.188,51.563,14.063,42.188,17.188,43.75,17.188,40.625,23.438,34.453,14625,125.9,9.476,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:06,65,99,34,0,7,7435.875,1935,7000.983,98,73,73,1853,1854,0,0,1,0,53,53,49,49,53,53,55,55,53,53,59,59,56,56,55,55,48,48,55,55,60,65.102,53.997,41.307,46.066,52.411,42.893,31.789,47.652,28.617,52.411,6.409,93.655,68.274,25.444,65.102,27.03,63.515,19.099,66.688,22.272,45.987,14628,127.6,9.01,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:07,65,99,38,0,6,7435.875,1935,7000.983,97,73,73,1854,1855,0,1,1,0,54,54,52,52,61,61,58,58,54,54,56,56,61,61,58,58,51,51,53,53,61,58.436,35.345,43.042,43.042,43.042,38.424,36.884,38.424,39.963,32.266,19.951,75.369,56.897,18.411,50.739,30.727,53.818,30.727,52.278,26.108,41.195,14750,129.8,10.02,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:08,65,98,38,0,6,7435.875,1935,7000.983,95,73,73,1854,1857,0,1,1,0,53,53,53,53,58,58,52,52,53,53,63,63,54,54,54,54,57,57,53,53,63,46.066,41.307,39.721,30.203,30.203,36.548,47.652,33.376,25.444,27.03,14.34,71.447,60.343,22.272,44.48,22.272,41.307,25.444,46.066,27.03,36.628,14755,136.6,12.185,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:09,65,99,36,0,6,7435.875,1935,7000.983,102,73,73,1855,1857,0,1,0,0,55,55,51,51,59,59,54,54,55,55,61,61,64,65,59,59,51,51,52,52,65,46.875,29.688,43.75,35.938,31.25,31.25,37.5,25,42.188,28.125,25,64.063,57.813,31.25,54.688,29.688,40.625,26.563,46.875,23.438,37.578,14763,145.2,8.51,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:10,65,99,36,0,6,7435.875,1935,7000.983,98,73,73,1857,1856,0,1,1,0,54,54,51,51,55,55,55,55,53,53,61,61,54,54,62,62,51,51,56,56,62,45.313,42.188,45.313,39.063,29.688,42.188,39.063,46.875,39.063,39.063,21.875,64.063,57.813,25,59.375,31.25,34.375,39.063,46.875,26.563,40.703,14766,143.3,8.539,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:11,65,99,36,0,7,7435.875,1920,7000.983,97,73,73,1859,1856,0,1,0,0,54,54,51,51,54,55,59,59,54,54,60,60,59,59,57,57,51,51,56,56,60,29.688,39.063,32.813,42.188,34.375,31.25,35.938,23.438,46.875,42.188,18.75,70.313,73.438,26.108,44.581,43.042,47.66,23.03,49.2,35.345,39.464,14777,139.5,9.99,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:12,65,99,35,0,6,7435.875,1935,7000.983,94,74,74,1861,1857,0,1,1,0,54,54,56,56,54,54,55,55,54,54,57,57,59,59,63,63,58,58,57,57,63,45.313,40.625,46.875,37.5,37.5,31.25,37.5,42.188,37.5,43.75,18.75,78.125,60.938,20.685,57.17,20.685,60.343,25.444,36.548,36.548,40.762,14786,138.6,9.672,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:13,65,99,36,0,6,7437.5,1935,7000.983,97,74,74,1861,1859,0,1,1,0,58,58,51,51,54,54,61,61,54,54,61,61,54,53,55,55,51,51,56,56,62,50.739,56.897,44.581,43.042,44.581,36.884,49.2,35.345,39.963,36.884,27.648,73.83,58.436,26.108,53.818,39.963,44.581,26.108,49.2,36.884,43.735,14796,145.1,9.072,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:14,66,99,37,0,7,7437.5,1935,7000.983,97,74,74,1862,1862,0,1,1,0,56,56,52,52,58,58,54,54,54,54,64,64,61,61,55,55,60,60,57,57,64,58.756,49.239,57.17,55.584,39.721,50.825,46.066,49.239,41.307,60.343,47.652,57.17,68.274,36.548,65.102,31.789,60.343,34.962,57.17,30.203,49.873,14804,131.6,9.816,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:15,65,99,33,0,8,7565.5,1935,7000.983,98,74,74,1865,1864,0,1,1,0,57,57,58,58,62,62,57,57,57,57,57,57,59,59,59,59,55,55,61,61,61,59.375,59.375,53.125,46.875,35.938,48.438,48.438,31.25,39.063,48.438,26.563,76.563,65.625,37.5,75,32.813,68.75,28.125,64.063,28.125,48.672,14804,130.8,10.001,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:16,65,99,34,0,6,7565.5,1935,7000.983,94,74,74,1864,1866,0,1,1,0,59,59,52,52,63,63,54,54,56,56,61,61,60,60,56,56,56,56,57,57,64,50.739,36.884,33.805,44.581,38.424,41.502,39.963,29.187,43.042,43.042,30.727,69.212,50.739,32.266,58.436,32.266,44.581,39.963,47.66,24.569,41.579,14817,133.1,10.731,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:17,65,99,34,0,7,7565.5,1935,7000.983,99,74,74,1868,1866,0,1,1,0,55,55,51,51,53,53,57,57,54,54,60,60,62,62,55,55,56,56,57,57,62,50,39.063,37.5,35.938,26.563,35.938,35.938,35.938,37.5,35.938,34.375,62.5,59.375,20.313,54.688,21.875,45.313,23.438,37.5,34.375,38.203,14824,135.9,9.056,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:18,65,99,35,0,7,7565.5,1920,7000.983,97,74,74,1868,1869,0,1,0,0,54,54,50,50,52,52,54,54,53,53,62,62,60,59,54,54,54,54,62,62,62,56.25,40.625,39.063,45.313,31.25,34.375,40.625,34.375,39.063,35.938,23.438,78.125,62.5,25,37.5,62.5,53.125,29.688,43.75,35.938,42.422,14825,135.5,9.666,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:19,65,98,34,0,7,7565.5,1935,7000.983,101,74,74,1870,1870,0,1,1,0,54,54,52,52,57,57,58,58,54,54,63,62,63,63,56,56,51,51,54,54,63,51.563,42.188,42.188,32.813,43.75,45.313,45.313,28.125,39.063,46.875,14.063,79.688,78.125,18.75,60.938,31.25,53.125,26.563,46.875,28.125,42.734,14838,134.9,11.317,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:20,65,99,34,0,7,7565.5,1935,7000.983,98,74,74,1873,1872,0,1,1,0,57,57,53,53,61,61,57,57,54,54,54,54,61,61,62,62,52,52,56,56,62,52.411,40.625,28.125,32.813,39.063,26.563,35.938,34.375,42.188,45.313,18.75,78.125,57.813,15.625,42.188,46.875,48.438,26.563,35.938,35.938,39.183,14836,138.4,11.107,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:21,65,99,35,0,7,7565.5,1935,7000.983,99,74,74,1872,1874,0,1,1,0,57,57,53,53,59,59,55,55,56,56,61,61,65,65,63,63,52,52,54,54,65,46.875,52.411,52.411,42.188,35.938,51.563,37.5,48.438,43.75,45.313,26.563,78.125,60.938,25,54.688,26.563,53.125,18.75,50,43.75,44.694,14836,142.9,9.681,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:22,65,98,33,0,7,7565.5,1935,7000.983,93,74,74,1874,1875,0,1,1,0,56,56,56,56,55,55,55,55,55,55,62,63,57,55,56,56,57,57,62,62,63,54.688,35.938,40.625,34.962,28.617,33.376,28.617,33.376,31.25,39.063,28.125,57.813,59.375,20.313,56.25,29.688,35.938,29.688,39.063,40.625,37.869,14838,137.9,9.948,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:23,64,98,29,0,7,7565.5,1935,7000.983,97,74,74,1873,1874,0,0,1,0,53,53,51,52,55,55,59,59,53,53,57,57,57,57,59,59,53,53,53,53,59,50,45.313,45.313,40.625,40.625,53.125,37.5,35.938,39.721,44.48,25.444,69.86,57.17,25.444,41.307,30.203,53.997,23.858,38.135,22.272,41.016,14849,130.1,11.572,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:24,65,99,29,0,7,7565.5,1935,7000.983,97,74,74,1873,1877,0,0,1,0,58,58,60,60,56,56,56,56,53,53,61,62,55,55,54,54,55,55,52,52,62,46.875,35.938,42.188,31.25,28.125,34.375,31.25,34.375,32.813,34.375,21.875,76.563,45.313,20.313,43.75,18.75,39.063,40.625,37.5,15.625,35.547,14854,114.6,10.171,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:25,65,99,29,0,7,7565.5,1935,7000.983,94,74,74,1878,1879,0,0,1,0,53,53,56,56,52,52,60,60,53,53,64,64,63,63,53,53,52,52,55,55,64,50,40.625,39.063,43.75,40.625,40.625,31.25,59.375,39.063,39.063,25,67.188,51.563,26.563,46.875,21.875,50,32.813,45.313,35.938,41.328,14862,124.9,11.235,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:26,65,99,30,0,6,7565.5,1935,7000.983,94,74,74,1876,1881,0,0,1,0,56,56,54,54,57,57,55,55,55,55,63,63,59,59,56,56,58,58,56,56,63,50.739,52.278,46.121,30.727,38.424,44.581,44.581,46.121,38.424,35.345,32.266,64.594,61.515,19.951,43.042,18.411,50.739,16.872,41.502,23.03,39.963,14870,115.7,10.299,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:27,64,97,31,0,6,7565.5,1935,7000.983,90,74,74,1876,1880,0,0,1,0,59,59,58,58,55,55,53,53,55,55,55,55,54,54,55,55,58,58,56,56,60,52.411,38.135,36.548,36.548,33.376,39.721,30.203,34.962,39.721,38.135,25.444,71.447,63.515,19.099,52.411,15.926,39.721,33.376,38.135,38.135,38.848,14879,128,11.136,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:28,65,99,31,0,6,7565.5,1935,7000.983,96,74,74,1876,1880,0,1,1,0,61,61,54,54,61,61,60,60,55,55,63,63,58,58,61,61,64,64,60,60,65,43.75,34.375,34.375,34.375,34.375,32.813,37.5,29.688,29.688,39.063,28.125,67.188,70.313,18.75,51.563,25,46.875,25,40.625,20.313,37.188,14878,139.8,11.885,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:29,64,99,31,0,7,7565.5,1935,7000.983,98,74,74,1879,1879,0,1,1,0,54,54,56,56,56,56,55,54,60,60,61,61,57,57,54,54,51,51,57,57,61,51.563,40.625,40.625,32.813,43.75,39.063,34.375,45.313,28.125,43.75,17.188,79.688,53.125,31.25,40.625,26.563,45.313,29.688,45.313,42.188,40.547,14883,133.3,10.287,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:30,65,99,30,0,6,7565.5,1935,7000.983,97,74,74,1883,1880,0,1,1,0,56,56,52,52,55,55,56,56,61,61,63,63,55,55,56,56,52,52,57,56,62,46.121,23.03,24.569,38.424,36.884,27.648,44.581,33.805,36.884,36.884,39.963,56.897,55.357,16.872,46.121,16.872,39.963,23.03,27.648,32.266,35.191,14877,139.5,9.764,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:31,65,98,30,0,8,7565.5,1935,7000.983,99,74,74,1883,1882,0,1,1,0,55,55,53,53,54,54,60,59,55,55,63,63,57,57,67,67,52,52,55,53,68,62.5,48.438,45.313,42.188,48.438,45.313,46.875,59.375,40.625,46.875,37.5,67.188,67.188,21.875,57.813,35.938,62.5,31.25,54.688,40.625,48.125,14873,129.5,9.724,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:32,65,98,33,0,8,7565.5,1935,7000.983,95,74,74,1886,1880,0,0,1,0,55,55,59,59,58,58,59,59,56,56,63,63,64,64,57,57,53,53,56,56,64,49.239,44.48,46.066,38.135,31.789,42.893,38.135,33.376,39.721,47.652,22.272,68.274,50.825,39.721,54.688,31.25,46.875,34.375,45.313,21.875,41.348,14880,128.6,11.52,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:33,65,99,32,0,6,7565.5,1935,7000.983,96,74,74,1883,1880,0,0,1,0,55,55,52,52,65,65,54,54,55,55,62,62,54,54,55,55,51,51,56,56,68,64.594,61.515,55.357,33.805,38.424,41.502,35.345,53.818,38.424,41.502,27.648,69.212,69.212,18.411,50,35.938,51.563,35.938,53.125,25,45.017,14882,134.8,12.493,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:34,65,99,31,0,7,7565.5,1935,7000.983,95,74,74,1885,1880,0,1,1,0,58,58,52,52,52,52,53,53,57,57,62,62,54,54,54,54,56,56,52,52,58,45.313,43.75,40.625,29.688,39.063,26.563,35.938,43.75,42.188,31.25,28.125,65.625,56.25,18.75,46.875,25,45.313,26.563,42.188,25,37.891,14878,139.6,8.605,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:35,65,99,30,0,6,7565.5,1935,7000.983,88,74,74,1885,1883,0,0,1,0,54,54,60,60,52,52,62,62,53,53,57,57,53,53,53,53,52,52,56,56,60,59.375,48.438,48.438,37.5,46.875,40.625,46.875,46.875,42.188,43.75,23.438,65.625,60.938,34.375,64.063,34.375,50,43.75,56.25,46.875,47.031,14898,136.5,10.331,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:36,65,99,31,0,6,7565.5,1935,7000.983,89,74,74,1886,1883,0,0,1,0,54,54,53,53,54,54,53,53,61,61,65,65,55,55,54,54,51,51,54,54,65,50.825,34.962,49.239,34.962,42.893,41.307,41.307,39.721,34.962,46.066,27.03,65.102,55.584,15.926,38.135,33.376,50.825,27.03,38.135,34.962,40.117,14890,118.1,9.939,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:37,65,99,31,0,6,7565.5,1935,7000.983,97,74,74,1887,1886,0,1,1,0,53,53,49,49,53,53,58,58,54,54,63,62,54,54,56,56,51,51,52,52,61,44.581,38.424,46.121,41.502,35.345,38.424,46.121,29.187,32.266,41.502,35.345,64.594,69.212,23.03,49.2,16.872,43.042,26.108,47.66,29.187,39.886,14907,119.2,10.216,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:38,65,99,31,0,6,7565.5,1935,7000.983,94,74,74,1889,1886,0,1,1,0,53,53,51,51,61,61,53,53,53,53,56,56,59,59,60,60,53,53,59,59,60,45.313,32.813,39.063,29.688,34.375,21.875,45.313,29.688,34.375,34.375,23.438,78.125,51.563,26.563,40.625,43.75,45.313,26.563,46.875,26.563,37.813,14909,122.2,10.222,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:39,65,98,31,0,6,7565.5,1935,7000.983,97,74,74,1886,1890,0,0,1,0,54,54,59,59,54,54,56,56,55,55,63,63,59,59,61,61,55,55,57,57,63,46.066,38.135,38.135,33.376,30.203,28.617,31.789,28.617,34.962,41.307,15.926,63.515,63.515,30.203,39.721,41.307,41.307,23.858,31.789,23.858,36.31,14915,127.9,10.062,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:40,65,98,30,0,7,7565.5,1935,7000.983,98,74,74,1887,1888,0,1,1,0,56,56,51,51,53,53,58,58,60,60,62,62,61,61,55,55,54,54,58,58,62,53.125,54.688,45.313,45.313,42.188,43.75,42.188,37.5,39.063,51.563,20.313,71.875,51.563,26.563,59.375,26.563,56.25,28.125,46.875,34.375,43.828,14925,121.5,10.242,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:41,64,99,28,0,6,7565.5,1935,7000.983,89,74,74,1889,1887,0,0,1,0,57,57,51,51,58,58,53,53,62,62,63,63,55,55,55,55,50,50,57,57,63,55.357,38.424,43.042,36.884,32.266,44.581,35.345,41.502,46.121,39.963,27.648,61.515,44.581,19.951,44.581,29.187,49.2,16.872,41.502,26.108,38.732,14920,115.2,10.117,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:42,65,99,30,0,6,7565.5,1935,7000.983,94,74,74,1891,1888,0,0,1,0,54,54,51,51,59,59,60,60,54,54,62,62,54,54,63,63,53,53,52,52,63,31.25,39.063,46.875,31.25,43.75,32.813,32.813,26.563,21.875,45.313,15.625,75,56.25,12.5,51.563,32.813,42.188,28.125,48.438,25,36.953,14920,118.8,11.401,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:43,65,99,31,0,5,7565.5,1935,7000.983,99,74,74,1892,1890,0,1,1,0,54,54,53,53,59,59,61,61,55,55,63,63,59,59,56,56,59,59,57,57,63,50.825,38.135,34.962,46.066,41.307,42.893,36.548,30.203,49.239,42.893,28.617,73.033,63.515,23.858,52.411,34.962,50.825,31.789,47.652,36.548,42.814,14918,129.3,10.73,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:44,65,99,31,0,7,7565.5,1935,7000.983,93,74,74,1889,1891,0,1,1,0,58,58,51,53,59,59,57,57,55,55,63,63,59,59,61,61,56,56,53,53,62,50,42.188,53.125,56.25,48.438,45.313,48.438,42.188,51.563,54.688,40.625,59.375,57.813,20.313,48.438,31.25,51.563,32.813,53.125,42.188,46.484,14929,147.3,8.598,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:45,65,99,35,0,7,7565.5,1935,7000.983,97,74,74,1890,1890,0,1,1,0,59,59,56,56,58,58,59,59,55,55,62,62,57,57,55,55,58,58,55,55,62,50,31.25,35.938,39.063,32.813,39.063,32.813,29.688,32.813,39.063,17.188,79.688,59.375,35.938,60.938,23.438,54.688,20.313,37.5,34.375,39.297,14929,137.9,9.122,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:46,65,98,36,0,7,7565.5,1935,7000.983,98,74,74,1893,1892,0,1,1,0,54,54,53,53,54,54,60,60,55,55,64,64,54,54,62,62,53,53,54,54,64,56.25,43.75,40.625,46.875,51.563,39.063,48.438,53.125,43.042,41.502,32.266,64.594,67.672,35.345,58.436,39.963,58.436,27.648,53.818,24.569,46.349,14932,143.4,10.744,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:47,65,99,37,0,7,7565.5,1935,7000.983,97,74,74,1893,1895,0,1,1,0,57,57,54,54,54,54,53,53,55,55,56,56,62,62,60,60,51,51,52,52,62,39.963,46.121,49.2,38.424,41.502,44.581,43.042,43.042,46.875,43.75,20.313,73.438,67.188,23.438,64.063,25,57.813,18.75,35.938,53.125,43.778,14930,141,8.755,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:48,65,97,36,0,7,7565.5,1935,7000.983,96,74,74,1892,1895,0,1,1,0,61,61,56,56,54,54,53,53,55,55,63,63,54,54,56,56,51,52,57,57,64,45.313,42.188,42.188,46.875,39.063,45.313,46.875,28.125,34.375,43.75,29.688,70.313,65.625,28.125,48.438,37.5,46.875,40.625,56.25,40.625,43.906,14923,141.8,12.005,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:49,65,99,34,0,6,7565.5,1935,7000.983,97,74,74,1896,1893,0,1,1,0,53,53,58,58,54,54,55,55,54,54,63,63,57,57,55,55,54,54,57,57,63,37.5,46.875,37.5,42.188,32.813,32.813,42.188,35.938,34.375,21.875,25,71.875,50,18.75,46.875,29.688,45.313,20.313,46.875,39.063,37.891,14943,146.3,9.819,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:50,65,99,33,0,7,7567.188,1935,7000.983,96,74,74,1895,1894,0,1,1,0,54,54,50,50,53,53,61,61,57,57,63,63,62,62,57,57,53,53,56,56,62,41.307,52.411,38.135,41.307,44.48,34.962,49.239,39.721,39.721,41.307,30.203,71.447,58.756,23.858,58.756,38.135,55.584,31.789,53.997,30.203,43.766,14947,145.4,8.42,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:51,65,99,38,0,6,7567.188,1935,7000.983,96,74,74,1898,1895,0,1,1,0,53,54,59,59,55,55,56,56,54,54,63,63,59,59,61,61,54,54,58,58,63,34.375,28.125,34.375,31.25,31.25,26.563,37.5,32.813,50,29.688,34.375,65.625,54.688,14.063,43.75,34.375,37.5,9.375,32.813,21.875,34.219,14946,141.7,9.203,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:52,65,98,36,0,7,7567.188,1935,7000.983,97,74,74,1897,1896,0,1,1,0,53,53,56,56,54,54,53,53,55,55,63,63,62,62,60,60,53,53,59,59,62,58.436,32.266,35.345,27.648,26.108,27.648,30.727,24.569,41.502,35.345,21.49,69.212,58.436,10.714,35.345,33.805,36.884,30.727,47.66,30.727,35.73,14931,140.3,11.461,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:53,65,99,36,0,6,7567.188,1920,7000.983,98,74,74,1895,1898,0,1,0,0,54,54,53,53,57,57,54,54,56,56,61,61,56,56,63,63,53,52,59,59,63,48.438,42.188,32.813,32.813,43.75,32.813,37.5,43.75,35.938,29.688,17.188,70.313,57.813,31.25,56.25,32.813,37.5,21.875,40.625,32.813,38.906,14924,137.2,9.142,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:54,65,99,38,0,6,7567.188,1935,7000.983,99,74,74,1894,1900,0,1,1,0,60,60,58,58,60,60,59,59,56,56,62,62,61,61,60,60,56,57,60,60,62,53.125,45.313,57.813,37.5,31.25,42.188,32.813,43.75,42.188,57.813,14.063,78.125,59.375,18.75,57.813,21.875,46.875,21.875,50,35.938,42.422,14930,137.1,12.256,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:55,65,99,35,0,7,7567.188,1935,7000.983,101,74,74,1898,1901,0,1,1,0,54,54,55,55,54,54,54,54,55,55,63,63,63,62,58,58,52,52,57,57,63,50,37.5,46.875,51.563,42.188,48.438,45.313,43.75,45.313,45.313,21.875,67.188,60.938,23.438,39.063,50,42.188,32.813,51.563,29.688,43.75,14928,156.7,9.016,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:56,65,99,34,0,8,7567.188,1935,7000.983,97,74,74,1898,1904,0,1,1,0,55,55,60,60,59,59,59,59,54,54,62,62,56,56,56,55,52,52,55,55,62,51.563,29.688,46.875,43.75,28.125,42.188,34.375,53.125,39.063,40.625,29.688,65.625,56.25,15.625,53.125,28.125,45.313,25,46.875,28.125,40.156,14935,145.6,9.138,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:57,65,99,34,0,8,7567.188,1935,7000.983,97,74,74,1899,1902,0,1,1,0,54,54,56,56,62,62,57,57,55,55,61,61,59,59,55,55,54,54,55,55,61,51.563,54.688,42.188,46.875,42.188,48.438,43.75,50,35.938,51.563,29.688,64.063,60.938,32.813,51.563,45.313,60.938,29.688,53.125,28.125,46.172,14935,134.9,8.649,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:13:58,65,99,35,0,6,7567.188,1935,7000.983,97,74,74,1900,1904,0,1,1,0,56,56,62,62,57,57,56,56,56,56,63,63,59,59,64,64,53,53,58,58,64,36.548,39.721,34.962,36.548,36.548,36.548,36.548,46.066,39.721,49.239,4.822,87.31,65.102,33.376,49.239,38.135,41.307,36.548,41.307,34.375,41.198,14939,137.7,8.456,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
